,title,view_count,like_count,comment_count,published,duration,video_id
414,"Barstool Pizza Review - Tavolino Pizzeria & Trattoria (Wallington, NJ)",256227,5901,666,2021-5-10,351.0,b1ILLTS8ol0
415,"Barstool Pizza Review - Spacca Napoli (Chicago, IL)",251951,6392,614,2021-5-7,383.0,-TYbABEvxCg
416,Barstool Pizza Review - Panera Bread,308694,6155,831,2021-5-6,192.0,bB1Zgx1HGlQ
417,Barstool Pizza Review - Sauce & Barrel,176113,4286,483,2021-5-5,143.0,qLL_BjmjG8U
418,Barstool Pizza Review - Siena Pizza,177386,4051,608,2021-5-4,150.0,xSDOncPywTg
419,"Barstool Pizza Review - Collins Pizza (Miami, FL)",210926,5154,518,2021-5-3,217.0,2d3dZZHAaCs
420,"Barstool Pizza Review - Pizza Pazza (Miami, FL)",175837,4256,407,2021-4-30,220.0,fjxvVZH6VoM
421,"Barstool Pizza Review - Eleventh Street Pizza (Miami, FL)",286042,8825,753,2021-4-29,305.0,bxjNUmOB9u4
422,"Barstool Pizza Review - East Side Pizza (Miami, FL)",191156,4771,626,2021-4-28,198.0,Ft9CNczBfrM
423,"Barstool Pizza Review - LowBrow Pizza & Beer (Naples, FL)",393025,6160,959,2021-4-27,277.0,_09ZcfqqUpE
424,"Barstool Pizza Review - Industry Pizza & Slice Shop (Naples, FL)",478659,6194,565,2021-4-26,248.0,UZZ3Qx7QZjk
425,"Barstool Pizza Review - Grandpa's Pizza (Bonita Springs, FL) presented by Mack Weldon",312475,8319,879,2021-4-23,481.0,cuOnCss_ItE
426,"Barstool Pizza Review - Taglio Cucina & Pizzeria Romana (Port Charlotte, FL) presented by Slice",225772,5386,662,2021-4-22,275.0,c1klMHu8_vg
427,"Barstool Pizza Review - Frankie's Pizza (Miami, FL) Bonus Garlic Knot Review",287615,6709,958,2021-4-21,357.0,V-ti27nUr3E
428,"Barstool Pizza Review - The Big Cheese (Miami, FL)",186523,4200,664,2021-4-20,273.0,_EZ_kz8ITWQ
429,"Barstool Pizza Review - PIZZANISTA! (Los Angeles, CA) With Special Guest @dixiedamelio4311",196670,4690,1085,2021-4-19,226.0,N2quDj4F0_Y
430,"Barstool Pizza Review - Cafe La Buca (Pompano Beach, FL)",157597,3838,448,2021-4-16,176.0,aPi2hvH-fgE
431,"Barstool Pizza Review - Zuccarelli (Pompano Beach, FL)",548586,4813,451,2021-4-15,188.0,MAnLtHgQdYA
432,"Barstool Pizza Review - Big Louie's Pizzeria (Pompano Beach, FL)",195436,4401,519,2021-4-14,208.0,kVjtFzwoQCo
433,"Barstool Pizza Review - Little Italian Pizza (Pompano Beach, FL)",186877,3942,536,2021-4-13,159.0,6GHPxpQcn_o
434,"Barstool Pizza Review - Banchero Miami (Miami Beach, FL)",145501,3025,575,2021-4-12,199.0,I0Qr-qzmcmo
435,"Barstool Pizza Review - I Love Pizza (Miami Beach, FL) Bonus Street Rapper",180727,4599,1194,2021-4-9,314.0,OCvuJ259k2g
436,"Barstool Pizza Review - Prince Street Pizza (West Hollywood, CA) With Special Guest Josh Richards",391103,7238,1089,2021-4-8,383.0,43kT8xwE8uI
437,"Barstool Pizza Review - Prime Pizza (Los Angeles, CA) Bonus Bar Mitzvah",380095,11643,1584,2021-4-7,556.0,odxk0aQHoyY
438,"Barstool Pizza Review - L’Antica Pizzeria da Michele (Los Angeles, CA)",192720,4714,571,2021-4-6,178.0,A1GLpTerKCg
439,"Barstool Pizza Review - Delicious Pizza (Los Angeles, CA)",199155,4418,749,2021-4-5,156.0,B-k_GuIJ6hI
440,"Barstool Pizza Review - Bonci Pizzeria (Chicago, IL)",225505,5511,546,2021-4-2,235.0,uOqJ-lw05po
441,"Barstool Pizza Review - Aurelio's Pizza (Homewood, IL)",216515,4936,1040,2021-3-31,202.0,fqUcrGq5LGo
442,Barstool Pizza Review - Zazzy's Pizza,257197,6177,591,2021-3-31,310.0,29lVTotJ4XI
443,"Barstool Pizza Review - Pat's Pizza and Ristorante (Chicago, IL)",207999,5560,661,2021-3-30,188.0,Ubt6rfCmjdo
444,"Barstool Pizza Review - Arthur Avenue Wood Fired Pizza (Pleasantville, NY) presented by Slice",262880,6540,547,2021-3-29,271.0,Pqdx1PO7uys
445,"Barstool Pizza Review - Venice Pizza & Trattoria (North White Plains, NY) presented by Slice",250092,5566,737,2021-3-26,298.0,2XttA6nrFhI
446,"Barstool Pizza Review - Villagio's Italiano Restaurant (Hartsdale, NY) presented by Slice",180200,4372,479,2021-3-25,173.0,t4sEp8lWCiA
447,"Barstool Pizza Review - Avellino Pizza & Pasta (Hartsdale, NY) presented by Slice",165977,4244,377,2021-3-24,161.0,_hhK7lh0nIQ
448,"Barstool Pizza Review - Raceway Pizza & Ristorante (Yonkers, NY) presented by Mack Weldon",291679,12386,1715,2021-3-23,428.0,celNN-UZ-r0
449,"Barstool Pizza Review - Vito & Nick's Pizzeria (Chicago, IL)",278150,7191,1005,2021-3-22,228.0,2E0nmvizRAg
450,"Barstool Pizza Review - Bar Cargo (Chicago, IL)",222095,5662,593,2021-3-19,185.0,aogH8rtnngM
451,"Barstool Pizza Review - Coalfire (Chicago, IL)",191982,4860,455,2021-3-18,148.0,ny79ukmudpI
452,"Barstool Pizza Review - Barnaby's of Northbrook (Northbrook, IL)",241074,5860,852,2021-3-17,238.0,ekub4pDdaog
453,"Barstool Pizza Review - Salerno's Pizza (Chicago, IL)",186633,4277,806,2021-3-16,286.0,zSowip9Xqbg
454,"Barstool Pizza Review - Chicago Pizza and Oven Grinder Company (Chicago, IL)",252809,6198,1409,2021-3-15,413.0,TP-q6DkVYWM
455,"Barstool Pizza Review - Art Of Pizza (Chicago, IL) Bonus Live Carjacking",1475193,29537,3937,2021-3-12,557.0,tvTEtLIMYeE
456,"Barstool Pizza Review - Craft Pizza (Chicago, IL)",256642,5986,620,2021-3-11,228.0,ji0vJlYu_Tw
457,"Barstool Pizza Review - Piece Brewery & Pizzeria (Chicago, IL)",226228,5016,755,2021-3-10,259.0,24XBNWMthR8
458,"Barstool Pizza Review - Harry's Pizzeria (Miami, FL)",133647,3206,335,2021-3-9,106.0,b3jMP9mc9RE
459,"Barstool Pizza Review - Pizza Rustica (Miami Beach, FL)",218860,4736,693,2021-3-8,162.0,CmCbKNNqFYc
460,"Barstool Pizza Review - Pizzette Miami (Miami Beach, FL)",180787,4785,730,2021-3-5,249.0,cmkqDqFvRGI
461,"Barstool Pizza Review - Amarone (Aventura, FL)",164314,4070,446,2021-3-4,131.0,CPQftmvGP8Q
462,"Barstool Pizza Review - Outta Hand Pizza (Westfield, NJ) presented by Slice",165715,3743,475,2021-3-3,150.0,rvRGSF2rYIM
463,"Barstool Pizza Review - Capri Pizza (Kenilworth, NJ)",175674,4017,401,2021-3-2,185.0,yV5mCfYvnCk
464,"Barstool Pizza Review - Three Guys From Italy (Kenilworth, NJ)",192461,4365,422,2021-3-1,156.0,dtXSolGfY9I
465,"Barstool Pizza Review - Brooklyn Pizza (Short Hills, NJ) powered by Monster Energy",169844,4142,460,2021-2-26,172.0,GsAapRybT9k
466,"Barstool Pizza Review - Arturo's Osteria & Pizzeria (Maplewood, NJ)",204713,4402,457,2021-2-25,190.0,y19kIQDOIcQ
467,"Barstool Pizza Review - Reservoir Restaurant (South Orange, NJ)",174892,4382,513,2021-2-24,233.0,A0bIyULvCz4
468,"Barstool Pizza Review - Frank's Pizzeria (Newark, NJ) presented by Mack Weldon",165793,4204,621,2021-2-23,178.0,gxmvekhKuAM
469,"Barstool Pizza Review - Miami's Best Pizza (Coral Gables, FL)",180252,3755,478,2021-2-22,144.0,HKDgax7f21Q
470,"Barstool Pizza Review - Terre Del Sapore (Coral Gables, FL)",172171,4068,585,2021-2-19,171.0,IddP-nu49sk
471,"Barstool Pizza Review - Leo's Pizza (Miami, FL)",156040,4007,559,2021-2-18,182.0,quWnC7hy37U
472,"Barstool Pizza Review - Apizza Brooklyn (Miami, FL)",183094,4578,536,2021-2-17,176.0,Ztc_EG0F67c
473,"Barstool Pizza Review - Pucci's Pizza (Miami, FL)",166250,4086,557,2021-2-16,144.0,WM0a0nklYEA
474,"Barstool Pizza Review - New York Pizza & Restaurant (Miami, FL)",213988,5440,784,2021-2-15,210.0,kzK-u1yxlmE
475,"Barstool Pizza Review - Ottava Via (Detroit, MI)",164031,3976,467,2021-2-12,150.0,3F1MNL0jMKs
476,"Barstool Pizza Review - Pie-Sci Pizza (Detroit, MI)",251524,5635,619,2021-2-11,205.0,fNp2Rk1GGVs
477,"Barstool Pizza Review - Crispelli’s Bakery & Pizzeria (Berkley, MI)",199045,5018,894,2021-2-10,184.0,CmWwyqdjwY8
478,"Barstool Pizza Review - Michigan & Trumbull (Detroit, MI)",470064,10318,1381,2021-2-9,277.0,tpsy70G-eT0
479,"Barstool Pizza Review - Fredi The PizzaMan (Melvindale, MI)",888299,26018,2126,2021-2-8,564.0,DvYXz5y-cbQ
480,"Barstool Pizza Review - Alibi of Troy (Troy, MI)",184121,4078,465,2021-2-7,165.0,lu_T7MIy4ZQ
481,"Barstool Pizza Review - Detroit Style Pizza Co (St Clair Shores, MI)",350057,9629,1132,2021-2-5,408.0,RnqkrgtE5ms
482,"Barstool Pizza Review - Green Lantern Pizza (Madison Heights, MI)",187799,4715,973,2021-2-4,169.0,i1-7Cz87oOM
483,"Barstool Pizza Review - Joe's Pizza NYC (Ann Arbor, MI)",171316,4438,937,2021-2-3,191.0,B5tnm6LFCxw
484,"Barstool Pizza Review - NeoPapalis (Ann Arbor, MI)",166344,4250,492,2021-2-2,161.0,zBMLYQ0CVzc
485,"Barstool Pizza Review - Cloverleaf Bar & Restaurant (Eastpointe, MI)",206378,5501,587,2021-2-1,206.0,HYoA0806s-4
486,"Barstool Pizza Review - Bell's Greek Pizza (East Lansing, MI)",245234,5831,651,2021-1-29,203.0,bOCLxyKt18M
487,"Barstool Pizza Review - Georgio's Pizza (East Lansing, MI)",190898,4243,465,2021-1-28,179.0,GN9ig6YP3c8
488,"Barstool Pizza Review - Detroit Frankie's Wood Fired Brick Oven (Lansing, MI)",250044,5866,912,2021-1-27,242.0,IokBitn0x5A
489,"Barstool Pizza Review - Deluca's Restaurant (Lansing, MI)",185430,4377,705,2021-1-26,170.0,vHSxid4OKKE
490,"Barstool Pizza Review - Tomatoes APizza (Farmington Hills, MI)",376402,7026,833,2021-1-25,302.0,Ir_C-8hMMo0
491,"Barstool Coney Island Rivalry - Lafayette vs American (Detroit, MI)",471108,11817,2153,2021-1-24,1136.0,xG2nTFA_joE
492,"Barstool Pizza Review - Mootz Pizzeria + Bar (Detroit, MI)",211664,5713,627,2021-1-22,251.0,jExPS_sIWpg
493,"Barstool Pizza Review - Niki's Pizza (Detroit, MI) powered by Monster Energy",247399,6817,670,2021-1-21,180.0,L97dem-ei1Y
494,"Barstool Pizza Review - Supino Pizzeria (Detroit, MI)",247969,5924,693,2021-1-20,207.0,iLcA7xSEM2k
495,"Barstool Pizza Review - Piazza Di Pizza (Moonachie, NJ)",170549,3680,463,2021-1-19,100.0,g4h5NCKggPU
496,"Barstool Pizza Review - Café Villa (Chatham, NJ) presented by Slice",206561,4476,503,2021-1-18,205.0,bMcP_a4UuqA
497,"Barstool Pizza Review - Calabria Pizzeria & Restaurant, Livingston, NJ (1000th Review)",711440,22145,2413,2021-1-15,528.0,-HsElQR9drU
498,"Barstool Pizza Review - Buon Pane Italiano Bakery (Miami Beach, FL)",167491,3372,437,2021-1-14,243.0,kdRKsx3-mu0
499,"Barstool Pizza Review - Fratelli La Bufala (Miami Beach, FL)",137493,2975,331,2021-1-13,118.0,_znqAaKCMlw
500,"Barstool Pizza Review - Pizza De Miami (Miami Beach, FL)",171482,4149,643,2021-1-12,151.0,oSNZG7lQ1gQ
501,"Barstool Pizza Review - Giotto Maestro della Pizza (Miami Beach, FL) presented by Slice",208257,5047,616,2021-1-11,277.0,n9F7S01vdNE
502,"Barstool Pizza Review - Nino's Restaurant & Pizzeria (Lodi, NJ)",271538,5715,649,2021-1-8,175.0,dFXxfEDrqmI
503,"Barstool Pizza Review - Lodi Pizza Restaurant (Lodi, NJ) powered by Monster Energy",383848,8421,1054,2021-1-7,359.0,hDk_BrYNXu0
504,"Barstool Pizza Review - Santoni's Pizzeria (Garfield, NJ)",184119,4317,553,2021-1-6,197.0,TBP59c4ASf8
505,"Barstool Pizza Review - Barcelona's Restaurant (Garfield, NJ)",195547,4870,650,2021-1-4,166.0,EebzXhjEPt4
506,Best of Barstool Pizza Reviews 2020,374153,6040,432,2020-12-31,655.0,eMpH1TaKKPc
507,"Barstool Pizza Review - Ferazzoli's Italian Kitchen (Rutherford, NJ)",211041,4352,389,2020-12-30,197.0,B3xlm1ZLsNY
508,"Barstool Pizza Review - Sac's Place (Queens, NY)",206718,4570,548,2020-12-29,241.0,SGiLXuHxDjI
509,"Barstool Pizza Review - Marabella Pizza (Sunnyside, NY)",253569,5812,638,2020-12-28,337.0,gm9A-Z1_z3Y
510,"Barstool Pizza Review - Roma Pizzeria (North Bergen, NJ)",243416,6551,664,2020-12-24,273.0,wEJ1YtN8bpE
511,"Barstool Pizza Review - Josie's Pizzeria (Lyndhurst, NJ) Bonus Barbershop",310350,7170,694,2020-12-23,479.0,V2-8r3siTgs
512,"Barstool Pizza Review - Nino’s AQ (Queens, NY)",195053,4612,605,2020-12-22,338.0,SjzTt0uir2E
513,"Barstool Pizza Review - Trattoria L'incontro (Astoria, NY)",485505,11623,1521,2020-12-21,1672.0,wUPOP-GZOA0
514,"Barstool Pizza Review - Aumm Aumm (North Bergen, NJ) presented by Mugsy Jeans",182483,4090,555,2020-12-18,275.0,R06fhoZpoHc
515,"Barstool Pizza Review - Perfect Pizza (North Bergen, NJ)",475022,10871,1003,2020-12-17,248.0,Q64ixIYVZvQ
516,"Barstool Pizza Review - Tony Novante's Pizza and Wing Boss (Union City, NJ)",166460,4037,472,2020-12-16,235.0,f05aDjezcVQ
517,"Barstool Pizza Review - Trattoria Napoli (Union City, NJ) powered by Monster Energy",160234,3803,580,2020-12-15,182.0,S9qM6P1OU7U
518,Barstool Pizza Review - Death By Pizza,325649,6831,766,2020-12-11,244.0,S_Qo1MFdgag
519,Barstool Pizza Review - Pasta by Hudson (Bonus Meatball and Cookie Review) Presented by Mugsy Jeans,314163,6427,793,2020-12-10,456.0,I7Tb9-jTV4s
520,"Barstool Pizza Review - Renato's Pizza Master (Jersey City, NJ)",177185,4414,491,2020-12-9,167.0,Avd0_ET07Y8
521,Barstool Pizza Review - Enzo Claudio Pizzeria,134146,3185,516,2020-12-8,274.0,7F90fNYYTS8
522,"Barstool Pizza Review - Palermo's Cafe & Bakery (Little Ferry, NJ) Bonus Cookie Review",160066,3731,374,2020-12-7,186.0,d0K95BQgbzE
523,"Barstool Pizza Review - Lido Restaurant (Hackensack, NJ)",196734,4607,686,2020-12-4,212.0,O7b7F4UI9gk
524,"Barstool Pizza Review - Brooklyn's Brick Oven Pizzeria (Hackensack, NJ) Powered By Monster",307517,6511,916,2020-12-3,273.0,hAMMNxLv5Gk
525,"Barstool Pizza Review - Curioni's Pizza (Lodi, NJ) Bonus Petting Zoo",337231,10483,1144,2020-12-2,552.0,sQhVF7I1Kkc
526,"Barstool Pizza Review - Urban Tomato (Palisades Park, NJ)",271697,6772,714,2020-12-1,270.0,AEyTCEdf7v0
527,"Barstool Pizza Review - Napoli Wood Fired Pizza (Cliffside Park, NJ) presented by Mack Weldon",289501,6578,955,2020-11-30,303.0,gT8PdttWw5c
528,"Barstool Pizza Review - Trattoria La Sorrentina (North Bergen, NJ)",204388,5046,592,2020-11-27,327.0,DbzjUwoiLaY
529,"Barstool Pizza Review - Tony & Joe's Pizzeria (Conshohocken, PA)",166310,3752,401,2020-11-24,162.0,hAtIpzlLJWk
530,"Barstool Pizza Review - Campus Corner (Villanova, PA)",176851,4185,606,2020-11-23,196.0,_GchDueDLvg
531,"Barstool Pizza Review - Good Pizza (Philadelphia, PA) Bonus Donut Review",661097,17708,1180,2020-11-20,481.0,JixtYL7Qpy0
532,"Barstool Pizza Review - Randazzo's Pizzeria (Philadelphia, PA) presented by Slice",200537,4309,349,2020-11-19,164.0,UeWyDJUFYlM
533,"Barstool Pizza Review - Philly Style Pizza (Philadelphia, PA)",218134,4284,601,2020-11-18,232.0,dRcSbh7zbDg
534,"Barstool Pizza Review - Tonelli's (Lafayette Hill, PA)",162880,3804,455,2020-11-17,222.0,Kfr_HNPeQYc
535,"Barstool Pizza Review - Café Carmela (Philadelphia, PA) presented by Mack Weldon",325163,6186,675,2020-11-16,330.0,eI8dUiFi3sc
536,"Barstool Pizza Review - Charlie's Pizzeria (Philadelphia, PA)",199160,3790,482,2020-11-12,164.0,LZdsnydYrIY
537,"Barstool Pizza Review - Franzone's Pizzeria (Manayunk, PA)",132690,3252,441,2020-11-11,202.0,5r0a_d6gPac
538,"Barstool Pizza Review - Maxi's Pizza, Subs & Bar (Philadelphia, PA)",182794,4004,406,2020-11-10,201.0,aHI4fZNA9Sw
539,"Barstool Pizza Review - Pizzata Pizzeria (Philadelphia, PA) powered by Monster Energy",234725,5396,569,2020-11-9,271.0,P0BSUVJOGQ8
540,"Barstool Pizza Review - Goodfellas Distillery (Lexington, KY)",1054917,20920,1926,2020-11-6,366.0,UtsuHRDDUiQ
541,"Barstool Pizza Review - Tony's Famous Tomato Pie (Philadelphia, PA)",1032659,15426,1151,2020-11-4,341.0,An81ynHZGz0
542,"Barstool Pizza Review - Montesini Pizza (Philadelphia, PA)",216850,4226,388,2020-11-3,195.0,MAGvO8aiayE
543,"Barstool Pizza Review - Gaetano's Pizzeria (Clifton Heights, PA) presented by Mugsy Jeans",325116,5594,595,2020-10-30,335.0,YXLkhUN9fC0
544,"Barstool Pizza Review - Imperial Pizza (Secane, PA)",355049,7319,1181,2020-10-28,384.0,VqkWr50vQBU
545,"Barstool Pizza Review - Sam’s Boardwalk Style Pizza (Havertown, PA)",238758,4771,623,2020-10-27,261.0,k78xetQ2DJ4
546,"Barstool Pizza Review - Pica's Restaurant (Upper Darby, PA)",734901,11405,1114,2020-10-26,289.0,noZX8pXXAsg
547,"Barstool Pizza Review - Anthony's Pizza VI (Charles Town, WV) Bonus 2nd Review of Brothers Pizza",271131,5487,666,2020-10-23,605.0,NXeVpudc40M
548,"Barstool Pizza Review - Brothers Pizza (Charles Town, WV)",131965,2452,323,2020-10-23,212.0,CBm2xn9lzqM
549,"Barstool Pizza Review - Circles and Squares (Philadelphia, PA)",340943,7516,677,2020-10-22,420.0,HUETMEZsGmA
550,"Barstool Cheesesteak Review - John's Roast Pork (Philadelphia, PA)",395730,9140,1505,2020-10-21,1112.0,AEdaBdFusIU
551,"Barstool Pizza Review - In Riva (Philadelphia, PA) powered by Monster Energy",170157,3578,402,2020-10-19,225.0,AjhAmLtgZoQ
552,"Barstool Pizza Review - Allegro Pizza and Grill (Philadelphia, PA)",164472,3511,347,2020-10-15,154.0,z_fHWu4JMWU
553,"Barstool Pizza Review - Pizza Jawn (Philadelphia, PA)",280473,5864,644,2020-10-14,297.0,yRhRPrEMiiU
554,"Barstool Pizza Review - Joe's Pizza (West Hollywood, CA)",247052,4645,580,2020-10-13,266.0,EOz2gcq4OeY
555,"Barstool Pizza Review - Conte's Pizza (Princeton, NJ)",890780,17214,1352,2020-10-13,396.0,02DhjhKDQuw
556,"Barstool Pizza Review - Explorers Den (Philadelphia, PA) With The LaSalle Baseball Team",153782,4596,488,2020-10-13,407.0,HxcjQDULlXY
557,"Barstool Pizza Review - LaScala's Pronto (Philadelphia, PA)",175354,3417,367,2020-10-13,152.0,vi1JqmeTxLo
558,"Barstool Pizza Review - Wood Street Pizza (Philadelphia, PA)",328750,7124,873,2020-10-7,323.0,Q3r3Lsnmt_k
559,"Barstool Pizza Review - Pietro's Pizza (Philadelphia, PA)",308667,7527,854,2020-10-6,235.0,ktNPkM6_2Kc
560,"Barstool Pizza Review - Zio's Brick Oven Pizza (Philadelphia, PA) powered by Monster Energy",171272,3416,382,2020-10-5,192.0,NsehhNVUyuQ
561,Barstool Pizza Review-Botanica Bar With Special Guest Bon Jovi (Bonus Appearance By Nicholas Braun),655686,12723,1155,2020-10-2,1110.0,BJIbNJjt6w0
562,"Barstool Pizza Review - Enjay's Pizza (Philadelphia, PA)",260764,4824,444,2020-10-1,249.0,GfUNicfBRnQ
563,"Barstool Pizza Review - Giovani's Bar & Grill (Philadelphia, PA)",164090,3531,452,2020-9-30,232.0,kXpZh4Hq-GY
564,"Barstool Pizza Review - Axis Pizza (Philadelphia, PA)",317797,5662,573,2020-9-29,365.0,yEvJb6V6prU
565,"Barstool Pizza Review - Mineo's Pizza House (Pittsburgh, PA)",531702,9045,1533,2020-9-28,573.0,lVbmmfsNs3g
566,"Barstool Pizza Review - Aiello's Pizza (Pittsburgh, PA)",183200,3380,417,2020-9-25,159.0,OJFAlp8fBcc
567,"Barstool Pizza Review - Benny Fierro's (Pittsburgh, PA) presented by Mack Weldon",334437,5796,985,2020-9-23,469.0,CTQ2RRoWdDU
568,"Barstool Pizza Review - Gennaro's Pizza (Pittsburgh, PA) presented by Mugsy Jeans",201312,4216,409,2020-9-22,259.0,scCDzQ4N-0I
569,"Barstool Pizza Review - Pizzeria Stella (Philadelphia, PA)",182393,3861,277,2020-9-21,228.0,IDaKMT_FJaM
570,"Barstool Pizza Review - Angelino's Restaurant (Philadelphia, PA)",168303,4047,586,2020-9-18,245.0,JYHVPOn63sU
571,"Barstool Pizza Review - Fiori's Pizzaria (Pittsburgh, PA) Bonus Iced Tea Review",385947,7593,1085,2020-9-17,435.0,ZsjldWFVkrQ
572,"Barstool Pizza Review - Beto's Pizza (Pittsburgh, PA)",1348192,20381,2346,2020-9-16,423.0,zQB_q2Z8XJ8
573,"Barstool Pizza Review - Juliano's Restaurant (McKees Rocks, PA)",213962,4556,725,2020-9-15,304.0,jYAzZLgtb_w
574,Barstool Pizza Review - Soho 99 Cents Cheese Pizza powered by Monster Energy,288938,4736,458,2020-9-14,159.0,oxVTT-DknVM
575,Barstool Pizza Review - BarDough presented by cbdMD,222178,4588,486,2020-9-11,294.0,WDZrO9X6AU8
576,Barstool Pizza Review - Moustache Pitza (Bonus Baklava Review),160337,3468,430,2020-9-9,270.0,ns0PrbXISnE
577,"Barstool Pizza Review - Primavera Pizza (Montauk, NY)",151275,3385,347,2020-9-9,199.0,KypbdIGyngs
578,Barstool Pizza Review - Pizza Collective,140409,3434,445,2020-9-9,250.0,XATyV3qp4wk
579,Barstool Pizza Review - Pop's Pizza,140316,3588,503,2020-9-9,188.0,4j6HDF0y6dw
580,"Barstool Pizza Review - La Capannina (Wainscott, NY) Bonus Sangria Review",129872,3317,344,2020-9-9,224.0,XpDQiO-67MM
581,"Barstool Pizza Review - Sam's Bar And Restaurant (East Hampton, NY)",138923,3049,372,2020-9-2,161.0,vLNktnXXUI4
582,"Barstool Pizza Review - Villa Milano (Manhasset, NY) Presented By Mack Weldon",213574,4466,723,2020-9-2,365.0,NRVv6yeBF7I
583,"Barstool Pizza Review - Salvatore's Coal Oven Pizzeria (Port Washington, NY)",224926,4389,711,2020-8-25,240.0,RpsVUg_4LJQ
584,"Barstool Pizza Review - Pennachio's (Manorville, NY)",160278,3962,459,2020-9-2,201.0,3Kq6_aq2d_k
585,"Barstool Pizza Review - P&G Pizza And Deli (Southampton, NY)",175183,4070,405,2020-9-2,273.0,8j62vq2L5lA
586,"Barstool Pizza Review - Cittanuova (East Hampton, NY)",137180,2927,693,2020-9-2,201.0,ScR-O4EUwR4
587,"Barstool Pizza Review - Fierro's Pizza (East Hampton, NY)",134950,2910,350,2020-8-19,206.0,wDJ4p8hc1yQ
588,"Barstool Pizza Review - Springs Pizza (East Hampton, NY) Presented by Owen's Craft Mixers",154610,3180,574,2020-8-18,222.0,56AlaV-kpt8
589,"Barstool Pizza Review - Pepperoni's (East Hampton, NY)",164331,3538,397,2020-9-2,264.0,HnWtjUhHQ4g
590,"Barstool Pizza Review - Astro Pizza & Felice's Ristorante (Amagansett, NY) powered by Monster Energy",164918,3444,530,2020-8-17,243.0,9o5K_4xSF3Q
591,"Barstool Pizza Review - Best Pizza & Dive Bar (Amagansett, NY)",829362,14690,812,2020-8-13,425.0,ruTb5cP9K64
592,"Barstool Pizza Review - Pizza Village (Montauk, NY) Bonus Cookie Review",263958,5264,521,2020-8-13,398.0,YBB74BTGVnM
593,"Barstool Pizza Review - Sausages Pizza & Pastabilities (Montauk, NY)",150443,3081,357,2020-8-13,180.0,Ga-Zj218alE
594,"Barstool Pizza Review - Moby's (East Hampton, NY)",143890,3374,414,2020-8-13,118.0,_dzF0H_bzZA
595,"Barstool Pizza Review - Colombo's Cafe & Pastries (Hyannis, MA)",148268,3563,358,2020-8-13,227.0,J-dpGfu7jxQ
596,"Barstool Pizza Review - Craigville Pizza And Mexican Restaurant (Centerville, MA)",148563,3288,429,2020-8-13,208.0,p498aJyly5s
597,"Barstool Pizza Review - Jack's Pizza (Hyannis, MA) presented by TradeZero",230566,4635,487,2020-8-13,310.0,ZZ1JhjGVMPA
598,"Barstool Pizza Review - Main Street Pizza Company (Farmingdale, NY) Bonus Watermelon Review",142112,3807,420,2020-8-13,478.0,-EbnMkIAtwI
599,"Barstool Pizza Review - B & B Pizza (Hyannis, MA)",124456,2838,344,2020-8-13,163.0,K0ohiJv9Acw
600,"Barstool Pizza Review - New England Pizza House #1 (Hyannis, MA) presented by TradeZero",192889,4117,459,2020-8-13,255.0,6rUTmFw8dwk
601,"Barstool Pizza Review - Torino Restaurant and Bar (Hyannis, MA)",174353,3837,429,2020-8-13,277.0,lr7Ta2sjKFw
602,"Barstool Pizza Review - Pizza Barbone (Hyannis, MA)",131656,2808,238,2020-8-13,173.0,Zl2seEjEvbU
603,"Barstool Pizza Review - Palio Pizzeria (Hyannis, MA)",213461,3993,536,2020-8-13,239.0,tj_p76Shir4
604,"Barstool Pizza Review - British Beer Company (Hyannis, MA)",181531,3561,427,2020-8-13,176.0,00wY2LVWogw
605,Barstool Frozen Pizza Review - Columbia Inn,283969,7226,1626,2020-8-13,361.0,Wh_lp3dsR2Y
606,"Barstool Pizza Review - Crust (Cleveland, OH)",370709,5929,532,2020-7-16,179.0,Ou5PyiVIkVM
607,"Barstool Pizza Review - Edison’s Pizza Kitchen (Cleveland, OH)",242151,4786,904,2020-8-13,182.0,WR0waGdrqmE
608,"Barstool Pizza Review - Vincenza’s Pizza & Pasta (Cleveland, OH)",217771,4159,967,2020-8-13,226.0,RXP-abEDBjM
609,"Barstool Pizza Review - Il Rione (Cleveland, OH)",192520,3582,442,2020-7-13,165.0,n32IhZGmTFA
610,"Barstool Pizza Review - Columbia Inn Restaurant (Montville, NJ)",513058,11697,2030,2020-8-13,661.0,oQsAgu5i01I
611,"Barstool Pizza Review - Vince the Pizza Prince (Scranton, PA)",328454,6259,639,2020-7-9,260.0,tmrT7hMgAaM
612,Barstool Pizza Review - Foggy Nantucket,238266,4774,590,2020-7-8,245.0,CBL8MDECDz0
613,"Barstool Pizza Review - Alfredo’s Pizza Cafe (The Office) Scranton, PA",836080,13196,905,2020-7-7,250.0,echw3pjRZNo
614,"Barstool Pizza Review - Maroni's Pizza House (Scranton, PA)",283521,5296,536,2020-7-6,286.0,bTNWouSBJrM
615,"Barstool Pizza Review - Sabatini’s Pizza (Exeter, PA)",244337,4689,571,2020-7-3,266.0,X9OsGEkcAyE
616,"Barstool Pizza Review - Gerry's Pizzeria (Wilkes-Barre, PA)",255823,5190,515,2020-7-2,295.0,e0s7a5fbLdQ
617,"Barstool Pizza Review - Shelley's Pizza (Wilkes-Barre, PA)",176822,3820,439,2020-7-1,231.0,Y31koPRGdT8
